target_id	length	eff_length	est_counts	tpm
R02E12.8	1680	1538.73	6	0.118898
D2092.3	1386	1244.73	62	1.51881
R01E6.4a	2015	1873.73	33.685	0.548171
R01E6.4b	1570	1428.73	57.315	1.22322
T05C12.2	1595	1453.73	6	0.12585
F25G6.4	1506	1364.73	158	3.53018
F25G6.3	1822	1680.73	204.03	3.70154
F53E10.2a	2249	2107.73	7.73956	0.111966
F53E10.2b	1616	1474.73	9.16093	0.189415
F53E10.2c	2333	2191.73	5.73125	0.079735
F53E10.2d	438	297.641	0	0
F53E10.2e	1155	1013.73	0	0
F53E10.2f	1071	929.73	0	0
F53E10.2g	1532	1390.73	14.4012	0.31575
F53E10.2h	287	154.25	0.938417	0.185505
F53E10.2i	176	65.9535	2.09145	0.966935
F28F8.1	1617	1475.73	125	2.58279
C31H5.3a	1858	1716.73	17.7207	0.31475
C31H5.3b	1841	1699.73	21.2793	0.381737
R06A4.10a	1702	1560.73	0	0
R06A4.10b	1693	1551.73	0	0
R06A4.10c	1841	1699.73	31.0312	0.55668
F27B3.2	1460	1318.73	22	0.50869
F48E3.7	1435	1293.73	28	0.659934
F59B1.9a	1692	1550.73	0	0
F59B1.9b	1659	1517.73	7	0.140634
T04C12.6.1	1366	1224.73	12.9027	0.321239
T04C12.6.2	1277	1135.73	7865.51	211.173
T04C12.6.3	1264	1122.73	0	0
T04C12.6.4	1346	1204.73	33776.7	854.898
T04C12.5.1	1335	1193.73	25644.9	655.06
T04C12.5.2	1321	1179.73	0.745375	0.0192654
T04C12.5.3	1335	1193.73	7272.43	185.763
T04C12.4.1	1558	1416.73	11924.1	256.641
T04C12.4.2	1553	1411.73	0	0
T04C12.4.3	1474	1332.73	39684.4	907.954
M03F4.2a	1669	1527.73	55.5114	1.10796
M03F4.2b.1	1596	1454.73	0	0
M03F4.2b.2	1606	1464.73	50347	1048.1
M03F4.2b.3	1599	1457.73	0	0
M03F4.2b.4	1541	1399.73	12.6015	0.274514
M03F4.2b.5	1603	1461.73	99.5946	2.07757
M03F4.2b.6	1576	1434.73	0	0
M03F4.2c	1633	1491.73	0	0
T25C8.2.1	1344	1202.73	8563.5	217.105
T25C8.2.2	1270	1128.73	12270.2	331.472
T25C8.2.3	1343	1201.73	34.8834	0.885113
F17C8.1	4203	4061.73	465	3.49083
C10F3.3	3343	3201.73	59	0.561893
C44F1.5.1	4149	4007.73	73.5363	0.559487
C44F1.5.2	4040	3898.73	342.464	2.67841
T01C2.1	3265	3123.73	523	5.10522
F39C12.2a	2213	2071.73	4.87809	0.0717965
F39C12.2b	2533	2391.73	429.578	5.47667
F39C12.2c	2443	2301.73	0	0
F39C12.2d	2049	1907.73	14.5435	0.232454
F39C12.2e	2611	2469.73	0	0
F57F5.4a.1	2032	1890.73	62.4498	1.00714
F57F5.4a.2	1990	1848.73	0	0
F57F5.4a.3	1974	1832.73	1060.74	17.648
F57F5.4b	1052	910.73	25.8108	0.864167
C04A11.4	3207	3065.73	952	9.46868
ZK154.7	2340	2198.73	823	11.4134
H15N14.1c	3023	2881.73	2570.01	27.1937
H15N14.1d	2851	2709.73	64.4095	0.724786
H15N14.1e	3123	2981.73	1801.82	18.4259
H15N14.1f	3119	2977.73	49.4337	0.506202
H15N14.1g	370	231.401	87.8305	11.5736
T20H4.4.1	1622	1480.73	3920.25	80.728
T20H4.4.2	1697	1555.73	746.75	14.6362
Y50D7A.7	1882	1740.73	5207	91.21
C02B4.1	4802	4660.73	302	1.97578
F08C6.1a.1	3905	3763.73	624.669	5.06078
F08C6.1a.2	3783	3641.73	606.521	5.07837
F08C6.1b.1	2883	2741.73	0.526563	0.00585614
F08C6.1b.2	1133	991.73	418.148	12.8565
F08C6.1c.1	3149	3007.73	43.2132	0.43809
F08C6.1c.2	3027	2885.73	36.9223	0.390139
D2030.10a.1	3225	3083.73	552.021	5.4584
D2030.10a.2	3268	3126.73	3.13844e-06	3.06062e-08
D2030.10b	3239	3097.73	10.9794	0.108074
T14B1.2	1220	1078.73	35	0.989331
C02H7.3a	4574	4432.73	184.756	1.27091
C02H7.3b	4428	4286.73	141.244	1.00469
F32A7.6	1796	1654.73	607.528	11.195
Y87G2A.4	961	819.73	211	7.84871
B0334.8a	3942	3800.73	4036.9	32.3868
B0334.8b	3978	3836.73	127.035	1.00959
F32A6.4a.1	2176	2034.73	417.335	6.2541
F32A6.4a.2	2137	1995.73	157.776	2.4106
F32A6.4b	1941	1799.73	0	0
F32A6.4c	1787	1645.73	0	0
F32A6.4d	1493	1351.73	78.3223	1.76678
F32A6.4e	1921	1779.73	0	0
F32A6.4f	1107	965.73	0	0
F32A6.4g.1	1107	965.73	0	0
F32A6.4g.2	879	737.73	0	0
F32A6.4g.3	733	591.73	186.566	9.61381
Y62E10A.5a.1	689	547.73	593.985	33.0671
Y62E10A.5a.2	595	453.73	159.076	10.6904
Y62E10A.5b	574	432.73	11.8763	0.836855
F09E5.13	1069	927.73	1708.9	56.167
C25A1.11a	1606	1464.73	849.515	17.6848
C25A1.11b	1600	1458.73	0	0
C41G7.5a	1841	1699.73	0	0
C41G7.5b	1803	1661.73	26	0.477089
F58E10.4	1059	917.73	1552	51.566
K07C11.2.1	1421	1279.73	1017.22	24.2373
K07C11.2.2	1343	1201.73	7145.78	181.313
B0207.4	1121	979.73	3242	100.9
C25A11.4a	4732	4590.73	0	0
C25A11.4b	5172	5030.73	1549.64	9.39261
C25A11.4c.1	5187	5045.73	0	0
C25A11.4c.2	5141	4999.73	581.887	3.54878
C25A11.4d	6017	5875.73	191.538	0.993987
C25A11.4e	3987	3845.73	207.879	1.64823
C25A11.4f.1	6140	5998.73	0	0
C25A11.4f.2	6044	5902.73	0	0
C25A11.4g	5013	4871.73	103.424	0.64733
C25A11.4h	4437	4295.73	9.0626e-08	6.43283e-10
C25A11.4i	4311	4169.73	1096.65	8.01945
C25A11.4j	4289	4147.73	8.63401e-07	6.34729e-09
C25A11.4k	5527	5385.73	0	0
C25A11.4l	4999	4857.73	71.9852	0.451852
C25A11.4m	4867	4725.73	0	0
D1022.7a.1	4299	4157.73	853.87	6.26212
D1022.7a.2	4264	4122.73	10.8523	0.0802641
D1022.7b.1	4311	4169.73	4285.42	31.338
D1022.7b.2	4279	4137.73	10710.5	78.9283
D1022.7c.1	1991	1849.73	50.3924	0.830697
D1022.7c.2	1953	1811.73	0.00149411	2.51464e-05
C12D8.10a.1	2069	1927.73	5015.38	79.3312
C12D8.10a.2	2119	1977.73	2754.44	42.4672
C12D8.10b.1	2084	1942.73	205.359	3.22321
C12D8.10b.2	2134	1992.73	120.753	1.84772
C12D8.10c	1996	1854.73	7.73255	0.127124
F28H6.1a	2002	1860.73	465.874	7.63434
F28H6.1b	2381	2239.73	9.12623	0.124246
F48F7.1a	4592	4450.73	718.398	4.92176
F48F7.1b	5001	4859.73	1449.6	9.09542
T07D3.7a	3238	3096.73	408.707	4.02435
T07D3.7b	3203	3061.73	1727.29	17.2023
F54D8.3a.1	1608	1466.73	4875.16	101.35
F54D8.3a.2	1690	1548.73	3993.64	78.6285
F54D8.3b.1	1607	1465.73	0	0
F54D8.3b.2	1693	1551.73	161.798	3.17939
F54D8.3b.3	1666	1524.73	14.3983	0.287942
F54D8.3b.4	1387	1245.73	0	0
K04F1.15	1641	1499.73	1	0.0203317
F36H1.6	2864	2722.73	4362	48.8503
T05H4.13a.1	1595	1453.73	738.626	15.4927
T05H4.13a.2	1582	1440.73	5.76528	0.122018
T05H4.13b.1	1933	1791.73	4833.12	82.251
T05H4.13b.2	1920	1778.73	98.0318	1.68052
T05H4.13c.1	1816	1674.73	457.712	8.33363
T05H4.13c.2	1803	1661.73	6.74569	0.12378
T08B1.3	1388	1246.73	292	7.14162
F56D12.1a.1	1933	1791.73	0	0
F56D12.1a.2	1847	1705.73	2022.45	36.1538
F56D12.1a.3	1837	1695.73	0	0
F56D12.1b.1	1638	1496.73	0	0
F56D12.1b.2	1552	1410.73	9.71066	0.20989
F56D12.1b.3	1542	1400.73	0	0
F56D12.1c.1	1919	1777.73	0	0
F56D12.1c.2	1833	1691.73	16.1325	0.290776
F56D12.1c.3	1823	1681.73	0	0
F56D12.1d	1660	1518.73	300.708	6.03742
F45H10.1a.1	1753	1611.73	563.801	10.6664
F45H10.1a.2	1567	1425.73	243.757	5.21323
F45H10.1b	860	718.73	408.497	17.3304
F13D12.4a.1	1840	1698.73	33.3084	0.597883
F13D12.4a.2	1805	1663.73	5265.67	96.5066
F13D12.4a.3	1789	1647.73	14861.5	275.019
F13D12.4b	1824	1682.73	67.312	1.21973
F01F1.6.1	1973	1831.73	431.765	7.18741
F01F1.6.2	1833	1691.73	7102.24	128.012
C54D1.4	1654	1512.73	1055.73	21.2804
F42G9.5a	2156	2014.73	475.306	7.19354
F42G9.5b.1	1645	1503.73	590.451	11.9729
F42G9.5b.2	1588	1446.73	445.625	9.39222
Y69F12A.2a.1	1654	1512.73	259.14	5.22347
Y69F12A.2a.2	1585	1443.73	2603.98	54.997
Y69F12A.2b.1	1719	1577.73	4.11312	0.0794923
Y69F12A.2b.2	1650	1508.73	35.7629	0.722783
C01F6.5	774	632.73	1104	53.2031
F23B2.6	786	644.73	8744	413.541
M18.7a.1	1090	948.73	821.289	26.3961
M18.7a.2	956	814.73	5357.72	200.518
M18.7b	1139	997.73	630.988	19.2839
F36A4.7.1	6074	5932.73	1424.15	7.3196
F36A4.7.2	6024	5882.73	7522.85	38.9933
C05E11.4	1728	1586.73	181	3.47826
F49E11.3	1569	1427.73	14	0.298998
M195.3	2360	2218.73	45	0.618436
C05E11.5	1883	1741.73	1221	21.3757
R13G10.2	2642	2500.73	1016	12.3883
B0019.1	2369	2227.73	577	7.89768
F25C8.2a	1495	1353.73	346	7.79346
F25C8.2b	1431	1289.73	0	0
ZK973.6	25846	25704.7	12155	14.4188
C08B6.9	1242	1100.73	5743.99	159.118
K06H7.6	2371	2229.73	4188	57.2718
F15H10.3a.1	771	629.73	122.939	5.95282
F15H10.3a.2	775	633.73	401.112	19.2996
F15H10.3a.3	765	623.73	8.20754	0.401239
F15H10.3b	697	555.73	0	0
F15H10.3c	697	555.73	0	0
F15H10.3d	783	641.73	523.741	24.8858
F35G12.9.1	471	330.266	1123.3	103.71
F35G12.9.2	563	421.73	273.679	19.7876
F46F3.4a	2744	2602.73	7349.95	86.1076
F46F3.4b	2532	2390.73	283.715	3.61858
F46F3.4c	1819	1677.73	1.20628e-08	2.19237e-10
F46F3.4d	1440	1298.73	1310.34	30.7646
VF36H2L.1	1101	959.73	1323	42.0337
ZC434.6a	2372	2230.73	1830.53	25.0217
ZC434.6b	2378	2236.73	1494.47	20.3732
C42D8.8a	2741	2599.73	5600.22	65.6846
C42D8.8b	2723	2581.73	11.7771	0.139096
F55A12.7	1602	1460.73	1869	39.0145
T05H10.2.1	1237	1095.73	2213.12	61.5867
T05H10.2.2	1279	1137.73	1489.88	39.93
W03G9.4	2097	1955.73	8608	134.208
K04G2.8a	3885	3743.73	2568.72	20.9218
K04G2.8b	3915	3773.73	5333.28	43.0933
K04G2.8c	2679	2537.73	0	0
F02E8.3	573	431.73	676	47.7442
Y105E8A.9	3028	2886.73	5161	54.5148
F29G9.3	615	473.73	1817	116.953
Y71H2B.10a	3133	2991.73	3680.88	37.516
Y71H2B.10b	903	761.73	405.117	16.2168
Y71H2B.10c	2496	2354.73	0	0
T20B5.1.1	3372	3230.73	0	0
T20B5.1.2	3340	3198.73	1958	18.6647
T20B5.1.3	3316	3174.73	0	0
W09G10.4a	4129	3987.73	2651.03	20.271
W09G10.4b	3416	3274.73	709.971	6.61076
R11A5.1a	2942	2800.73	438.036	4.76897
R11A5.1b	2912	2770.73	4953.96	54.5186
F53H8.1	1549	1407.73	870	18.8446
Y48G8AL.14	1470	1328.73	5197.26	119.268
W04G3.4	2154	2012.73	70	1.06047
K08D9.3a	2357	2215.73	1674.55	23.0445
K08D9.3b	1683	1541.73	503.772	9.9635
K08D9.3c	1272	1130.73	0	0
K08D9.3d	1026	884.73	9.75313	0.33614
K08D9.3e	1356	1214.73	1153.08	28.9445
F32A5.5a	1026	884.73	306.78	10.5731
F32A5.5b.1	1052	910.73	168.25	5.63317
F32A5.5b.2	988	846.73	215.155	7.74807
C01G6.1a.1	1204	1062.73	61.207	1.75616
C01G6.1a.2	1189	1047.73	614.585	17.8862
C01G6.1a.3	1195	1053.73	0	0
C01G6.1b.1	1222	1080.73	81.8537	2.30944
C01G6.1b.2	1207	1065.73	791.355	22.6418
Y69E1A.7a	1266	1124.73	0	0
Y69E1A.7b	969	827.73	5.30675	0.195491
Y69E1A.7c	1169	1027.73	25.6933	0.762301
F40F9.9	1076	934.73	688	22.4434
C35A5.1	1050	908.73	10	0.335546
C32C4.2a	872	730.73	8.3418	0.348088
C32C4.2b	1001	859.73	26.6563	0.945418
C32C4.2c	1007	865.73	0.00192686	6.78664e-05
C32C4.2d	135	41.6977	0	0
M02F4.8.1	1177	1035.73	835.007	24.5827
M02F4.8.2	1048	906.73	2658.99	89.4181
K02G10.7a	1022	880.73	0	0
K02G10.7b	1135	993.73	828	25.4067
K07A1.16a	953	811.73	215	8.07632
K07A1.16b	767	625.73	0	0
ZK1321.3	1084	942.73	1708	55.2442
ZK525.2	907	765.73	1272	50.6521
ZK1320.6	1710	1568.73	678	13.1786
F01G4.2a	916	774.73	5296	208.441
F01G4.2b.1	830	688.73	0	0
F01G4.2b.2	701	559.73	0	0
B0336.2.1	1330	1188.73	900.126	23.0891
B0336.2.2	1158	1016.73	24.2356	0.726832
B0336.2.3	1214	1072.73	12573	357.385
F57H12.1	1007	865.73	12463.3	438.973
Y116A8C.12	809	667.73	1985	90.6455
F31A9.3a	1074	932.73	0	0
F31A9.3b	1050	908.73	0	0
C01C7.1a	3509	3367.73	821.53	7.43828
C01C7.1b	3566	3424.73	1326.47	11.8102
F54C9.10.1	1031	889.73	727.961	24.948
F54C9.10.2	976	834.73	1403.04	51.2519
F19H8.3	1586	1444.73	25	0.527642
ZK632.8	706	564.73	851.395	45.9702
F45E4.1	728	586.73	302.452	15.7183
Y57G11C.13	986	844.73	6684	241.271
C38D4.8	573	431.73	6	0.423765
F53H8.2	1530	1388.73	551	12.0982
W02B12.6a	2605	2463.73	1611.36	19.9428
W02B12.6b	2356	2214.73	59.6423	0.821145
F28H1.3.1	3138	2996.73	4807.76	48.9194
F28H1.3.2	3126	2984.73	4323.43	44.1682
F28H1.3.3	3125	2983.73	2.78511	0.0284623
F28H1.3.4	3459	3317.73	38.0297	0.349517
C15F1.6	1136	994.73	6593	202.099
Y71F9AL.16	1601	1459.73	3555	74.2597
K07C5.1	1526	1384.73	4903	107.965
Y79H2A.6	1380	1238.73	3324	81.8221
Y6D11A.1	890	748.73	2418	98.4731
Y37D8A.1	693	551.73	2120	117.164
C35D10.16	756	614.73	2880	142.855
M01B12.3	640	498.73	1253.68	76.6493
F35G12.10.1	1149	1007.73	270.367	8.18079
F35G12.10.2	1026	884.73	7658.63	263.953
F02E8.1.1	1195	1053.73	2550.1	73.7929
F02E8.1.2	1065	923.73	463.551	15.3017
F02E8.1.3	1181	1039.73	5874.35	172.276
Y53F4B.15	1339	1197.73	1098	27.9531
K07A12.3	476	335.199	3838	349.131
C53B7.4	505	363.848	2524	211.522
B0252.2.1	1869	1727.73	421.377	7.43671
B0252.2.2	1828	1686.73	136.286	2.46372
ZK455.4	1933	1791.73	304	5.17354
W03G1.7a	1912	1770.73	0	0
W03G1.7b	1710	1568.73	12	0.233249
Y39B6A.20.1	1365	1223.73	24649.4	614.197
Y39B6A.20.2	1295	1153.73	16320.6	431.338
T18H9.2a	1997	1855.73	1488.2	24.453
T18H9.2b	1381	1239.73	25652.4	630.939
H22K11.1	1468	1326.73	30769	707.159
R12H7.2	1468	1326.73	13067	300.317
F21F8.3.1	1252	1110.73	9213.32	252.926
F21F8.3.2	1242	1100.73	6688.68	185.288
F21F8.7	1275	1133.73	36870.4	991.642
K08F8.2	1407	1265.73	126	3.0354
T04C10.4.1	1065	923.73	3529.48	116.507
T04C10.4.2	998	856.73	661.524	23.5444
F45E6.2	2402	2260.73	745	10.0483
C07G2.2a	2146	2004.73	1592.68	24.2247
C07G2.2b	2164	2022.73	6947.31	104.729
C07G2.2c.1	2298	2156.73	187.691	2.65359
C07G2.2c.2	2281	2139.73	260.181	3.70769
C07G2.2d	2083	1941.73	29.141	0.457617
F26D10.9a	1965	1823.73	821.007	13.7269
F26D10.9b	862	720.73	39.9931	1.692
C38C6.2a	2232	2090.73	919.87	13.4157
C38C6.2b	2091	1949.73	0	0
C38C6.2c.1	1023	881.73	24.1408	0.83484
C38C6.2c.2	1243	1101.73	41.9896	1.16212
T06E4.3a	7747	7605.73	5243.14	21.0202
T06E4.3b.1	7696	7554.73	0	0
T06E4.3b.2	7712	7570.73	1139.44	4.58923
T06E4.3c	6312	6170.73	2920.42	14.4309
Y48G1BL.2a	7662	7520.73	2296.73	9.31185
Y48G1BL.2b	5527	5385.73	790.271	4.47423
W04D2.1a	3161	3019.73	4450.19	44.9363
W04D2.1b	3083	2941.73	1805.81	18.7178
W04D2.1c	3035	2893.73	0	0
W04D2.1d	2957	2815.73	0	0
C34E10.6.1	1843	1701.73	72.6549	1.30185
C34E10.6.2	1846	1704.73	31.3365	0.560507
C34E10.6.3	1929	1787.73	58968	1005.78
F27C1.7a.1	943	801.73	4882.88	185.71
F27C1.7a.2	942	800.73	537.578	20.4711
F27C1.7a.3	914	772.73	0	0
F27C1.7a.4	970	828.73	1144.36	42.1053
F27C1.7a.5	935	793.73	6417.66	246.542
F27C1.7b	949	807.73	467.514	17.6488
D2045.1a	3612	3470.73	5.59837e-06	4.91844e-08
D2045.1b	2527	2385.73	2385.19	30.4851
D2045.1c	3621	3479.73	6237.81	54.6604
D2045.1d	3695	3553.73	0	0
B0207.12a.1	1826	1684.73	0	0
B0207.12a.2	2117	1975.73	96.1113	1.48331
B0207.12b	1458	1316.73	116.643	2.70114
B0207.12c	720	578.73	23.2462	1.22479
R11G10.1a	2221	2079.73	124.775	1.8294
R11G10.1b.1	1826	1684.73	20.9283	0.378783
R11G10.1b.2	1665	1523.73	335.398	6.71179
R11G10.1c	733	591.73	58.8985	3.03506
B0464.7	540	398.811	2824	215.915
F57B10.11	717	575.73	2963	156.928
Y71F9AR.1	3442	3300.73	520	4.80374
C54D1.6	2592	2450.73	442	5.49937
C05D2.4a	1657	1515.73	755.171	15.1918
C05D2.4b	1684	1542.73	61.8287	1.22204
K08F8.4a	1563	1421.73	1014.3	21.7539
K08F8.4b	1411	1269.73	2324.7	55.8266
Y105E8A.5	1919	1777.73	2	0.0343045
F20D12.3	2263	2121.73	25	0.359283
T25F10.5	1710	1568.73	24	0.466498
T13C5.5.1	1261	1119.73	155.369	4.23095
T13C5.5.2	1052	910.73	894.631	29.953
M7.3	2056	1914.73	229	3.64682
T19E7.3a	1335	1193.73	1494	38.162
T19E7.3b	493	352.061	0	0
C54C6.2	2008	1866.73	1520.25	24.8325
T27F2.3	567	425.73	2159	154.634
C50B8.2	1044	902.73	1720	58.0974
C09G5.6.1	3205	3063.73	610.035	6.07142
C09G5.6.2	2979	2837.73	1157.97	12.4426
F59E12.12	1009	867.73	1468	51.5855
F56C11.1	4662	4520.73	1159.91	7.82355
K04F10.4a.1	2434	2292.73	1217.92	16.1977
K04F10.4a.2	2433	2291.73	0	0
K04F10.4b.1	2375	2233.73	0	0
K04F10.4b.2	2376	2234.73	346.944	4.73391
K04F10.4c.1	3562	3420.73	0	0
K04F10.4c.2	3563	3421.73	53.1733	0.473843
K04F10.4d.1	3207	3065.73	5530.69	55.0088
K04F10.4d.2	3206	3064.73	0	0
K04F10.4e.1	2332	2190.73	0	0
K04F10.4e.2	2333	2191.73	105.62	1.46942
K04F10.4f.1	2743	2601.73	0	0
K04F10.4f.2	2744	2602.73	90.0891	1.05543
K04F10.4g.1	2616	2474.73	0	0
K04F10.4g.2	2617	2475.73	278.655	3.43202
K04F10.4h.1	2797	2655.73	335.706	3.85445
K04F10.4h.2	2796	2654.73	0	0
K04F10.4i.1	2308	2166.73	0	0
K04F10.4i.2	2309	2167.73	339.574	4.77656
K04F10.4j.1	2560	2418.73	462.837	5.83481
K04F10.4j.2	2559	2417.73	0	0
F45G2.5	690	548.73	111.012	6.16873
Y73B6BL.34	1023	881.73	2532.85	87.591
F23B12.8a.1	2999	2857.73	0.0117061	0.000124904
F23B12.8a.2	2995	2853.73	152.145	1.62567
F23B12.8b.1	3042	2900.73	3233.23	33.9872
F23B12.8b.2	3024	2882.73	1611.61	17.0468
F13H8.10a	3845	3703.73	731.89	6.0255
F13H8.10b	1983	1841.73	846.261	14.0109
F13H8.10c.1	1884	1742.73	339.347	5.93746
F13H8.10c.2	1803	1661.73	235.502	4.32136
F54B11.6	870	728.73	240	10.0422
F23H11.5	460	319.395	5329	508.749
C36A4.8a	1933	1791.73	231.19	3.93443
C36A4.8b	2042	1900.73	2055.23	32.9706
K04C2.4.1	2208	2066.73	2281.24	33.6568
K04C2.4.2	2189	2047.73	6.76489	0.100734
C53B4.7a.1	1470	1328.73	109.106	2.5038
C53B4.7a.2	1331	1189.73	583.285	14.9492
C53B4.7b	1413	1271.73	203.652	4.88292
C53B4.7c.1	1406	1264.73	11.3028	0.272505
C53B4.7c.2	1297	1155.73	242.087	6.38707
C53B4.7d	1627	1485.73	109.972	2.25698
C53B4.7e	1500	1358.73	27.595	0.619274
Y39E4B.9a	1052	910.73	79.3814	2.65776
Y39E4B.9b	1194	1052.73	1.46795	0.0425188
Y39E4B.9c	1203	1061.73	0	0
Y39E4B.9d	1197	1055.73	80.1506	2.31494
B0464.4a.1	2115	1973.73	221.037	3.41478
B0464.4a.2	2039	1897.73	3425.96	55.0471
B0464.4b	1488	1346.73	0	0
Y73E7A.7a.1	1420	1278.73	527.448	12.5773
Y73E7A.7a.2	1363	1221.73	0	0
Y73E7A.7b.1	1071	929.73	0	0
Y73E7A.7b.2	843	701.73	81.5516	3.54363
T12G3.8a	1058	916.73	1041.81	34.6525
T12G3.8b	1068	926.73	0	0
F45E12.2a	2561	2419.73	4195.21	52.8656
F45E12.2b	2546	2404.73	588.794	7.46592
F56A3.5	897	755.73	13	0.524521
Y79H2A.1a	1804	1662.73	3465.42	63.5507
Y79H2A.1b	1550	1408.73	0	0
Y79H2A.1c	1735	1593.73	2656.54	50.8262
Y79H2A.1d	1388	1246.73	0	0
Y79H2A.1e	1754	1612.73	704.044	13.3114
F15D4.1	5224	5082.73	3120	18.7173
R06C7.8	3062	2920.73	8697	90.7955
F57B9.5	1563	1421.73	4451	95.4612
C23H4.1.1	2086	1944.73	0	0
C23H4.1.2	2056	1914.73	0	0
C23H4.1.3	2011	1869.73	541.487	8.83071
C23H4.1.4	1942	1800.73	2016.51	34.1459
F54D8.4a	912	770.73	109.323	4.32511
F54D8.4b	630	488.73	33.6766	2.10109
D1022.8	1198	1056.73	69	1.991
K05G3.3	1080	938.73	1690	54.895
R01E6.3a	1092	950.73	219.499	7.03984
R01E6.3b	987	845.73	4640.5	167.309
R173.1	1091	949.73	841	27.0011
T28F2.3	1342	1200.73	52	1.32052
C13C12.1a	757	615.73	244.232	12.0948
C13C12.1b	543	401.811	18.0741	1.37158
C18E9.1	764	622.73	248	12.1433
M02B7.6a	848	706.73	52.741	2.27552
M02B7.6b	647	505.73	53.259	3.21115
T07G12.1a	1522	1380.73	14.7117	0.324893
T07G12.1b	1085	943.73	97.2801	3.14313
T07G12.1c	827	685.73	78.0082	3.46875
C01G6.8a	3281	3139.73	337.497	3.27766
C01G6.8b	3232	3090.73	2719.93	26.8338
C01G6.8c	2929	2787.73	422.578	4.62214
D2024.6.1	1131	989.73	3099.9	95.5032
D2024.6.2	1150	1008.73	1805.1	54.5647
M106.5	1260	1118.73	4502	122.706
F41G4.2a	3987	3845.73	593.896	4.70888
F41G4.2b.1	1724	1582.73	1023.12	19.7109
F41G4.2b.2	1707	1565.73	540.982	10.5354
W01C8.6a	1914	1772.73	35	0.602021
W01C8.6b	1685	1543.73	0	0
B0432.5a	1672	1530.73	0	0
B0432.5b	1520	1378.73	0	0
B0432.5c	1741	1599.73	26	0.495579
F32G8.6	894	752.73	1868.56	75.6929
T13F2.8a	836	694.73	2917.78	128.063
T13F2.8b	825	683.73	15.2177	0.678657
C56A3.7a	1233	1091.73	28.7297	0.802422
C56A3.7b	1081	939.73	57.7027	1.87232
C56A3.7c	604	462.73	0	0
C56A3.7d	967	825.73	9.56754	0.353304
R10E11.1a	6657	6515.73	0	0
