target_id	length	eff_length	est_counts	tpm
M03F4.2b.2	1606	1471.04	42152.5	886.308
M03F4.2b.3	1599	1464.04	0	0
M03F4.2b.4	1541	1406.04	2542.9	55.9392
M03F4.2b.5	1603	1468.04	26.7156	0.562876
M03F4.2b.6	1576	1441.04	0	0
M03F4.2c	1633	1498.04	0	0
T25C8.2.1	1344	1209.04	7891.46	201.884
T25C8.2.2	1270	1135.04	13187.9	359.376
T25C8.2.3	1343	1208.04	0.00262866	6.73036e-05
F17C8.1	4203	4068.04	324	2.46346
C10F3.3	3343	3208.04	30	0.289246
C44F1.5.1	4149	4014.04	0	0
C44F1.5.2	4040	3905.04	239	1.89303
T01C2.1	3265	3130.04	463	4.57527
F39C12.2a	2213	2078.04	6.62791	0.0986526
F39C12.2b	2533	2398.04	251.166	3.23959
F39C12.2c	2443	2308.04	0	0
F39C12.2d	2049	1914.04	0	0
F39C12.2e	2611	2476.04	9.20623	0.115003
F57F5.4a.1	2032	1897.04	159.586	2.60199
F57F5.4a.2	1990	1855.04	180.054	3.00217
F57F5.4a.3	1974	1839.04	875.36	14.7225
F57F5.4b	1052	917.044	0	0
C04A11.4	3207	3072.04	898	9.0414
ZK154.7	2340	2205.04	633	8.87918
H15N14.1c	3023	2888.04	2221.81	23.7952
H15N14.1d	2851	2716.04	14.4827	0.16493
H15N14.1e	3123	2988.04	1900.07	19.6684
H15N14.1f	3119	2984.04	27.8943	0.289132
H15N14.1g	370	237.602	121.71	15.844
T20H4.4.1	1622	1487.04	4333.08	90.128
T20H4.4.2	1697	1562.04	853.918	16.9087
Y50D7A.7	1882	1747.04	4267	75.5449
C02B4.1	4802	4667.04	162	1.07364
F08C6.1a.1	3905	3770.04	401.726	3.29587
F08C6.1a.2	3783	3648.04	453.766	3.84732
F08C6.1b.1	2883	2748.04	7.78889e-06	8.76675e-08
F08C6.1b.2	1133	998.044	296.508	9.18911
F08C6.1c.1	3149	3014.04	0	0
F08C6.1c.2	3027	2892.04	0	0
D2030.10a.1	3225	3090.04	476	4.76463
D2030.10a.2	3268	3133.04	3.60688e-06	3.56083e-08
D2030.10b	3239	3104.04	0	0
T14B1.2	1220	1085.04	39	1.11174
C02H7.3a	4574	4439.04	121.099	0.843795
C02H7.3b	4428	4293.04	166.901	1.20249
F32A7.6	1796	1661.04	429.696	8.00142
Y87G2A.4	961	826.044	172	6.44038
B0334.8a	3942	3807.04	3365.04	27.3394
B0334.8b	3978	3843.04	291.909	2.34941
F32A6.4a.1	2176	2041.04	575.32	8.71854
F32A6.4a.2	2137	2002.04	146.897	2.26947
F32A6.4b	1941	1806.04	3.44487	0.0589972
F32A6.4c	1787	1652.04	0	0
F32A6.4d	1493	1358.04	0	0
F32A6.4e	1921	1786.04	0	0
F32A6.4f	1107	972.044	0	0
F32A6.4g.1	1107	972.044	0	0
F32A6.4g.2	879	744.044	0	0
F32A6.4g.3	733	598.044	188.338	9.74074
Y62E10A.5a.1	689	554.044	773.238	43.1673
Y62E10A.5a.2	595	460.191	46.0851	3.09748
Y62E10A.5b	574	439.191	4.67692	0.329377
F09E5.13	1069	934.044	1862.66	61.6812
C25A1.11a	1606	1471.04	743.838	15.6401
C25A1.11b	1600	1465.04	0	0
C41G7.5a	1841	1706.04	26	0.471378
C41G7.5b	1803	1668.04	0	0
F58E10.4	1059	924.044	1674	56.0337
K07C11.2.1	1421	1286.04	1401.46	33.7063
K07C11.2.2	1343	1208.04	7179.54	183.823
B0207.4	1121	986.044	3526	110.604
C25A11.4a	4732	4597.04	0	0
C25A11.4b	5172	5037.04	1222.03	7.504
C25A11.4c.1	5187	5052.04	1.04689e-05	6.40943e-08
C25A11.4c.2	5141	5006.04	530.89	3.28017
C25A11.4d	6017	5882.04	194.567	1.02312
C25A11.4e	3987	3852.04	6.9219	0.0555803
C25A11.4f.1	6140	6005.04	0	0
C25A11.4f.2	6044	5909.04	0	0
C25A11.4g	5013	4878.04	110.53	0.700841
C25A11.4h	4437	4302.04	4.50874e-05	3.24166e-07
C25A11.4i	4311	4176.04	826.954	6.12496
C25A11.4j	4289	4154.04	0.000113824	8.47515e-07
C25A11.4k	5527	5392.04	0	0
C25A11.4l	4999	4864.04	125.107	0.795554
C25A11.4m	4867	4732.04	9.62961e-08	6.29429e-10
D1022.7a.1	4299	4164.04	599.429	4.45256
D1022.7a.2	4264	4129.04	9.17286	0.0687135
D1022.7b.1	4311	4176.04	4511.34	33.4139
D1022.7b.2	4279	4144.04	9701.6	72.4112
D1022.7c.1	1991	1856.04	15.455	0.257554
D1022.7c.2	1953	1818.04	0.00379639	6.45882e-05
C12D8.10a.1	2069	1934.04	6101.73	97.5828
C12D8.10a.2	2119	1984.04	2466.19	38.4469
C12D8.10b.1	2084	1949.04	145.808	2.31391
C12D8.10b.2	2134	1999.04	63.131	0.976803
C12D8.10c	1996	1861.04	14.8763	0.247243
F28H6.1a	2002	1867.04	390	6.46095
F28H6.1b	2381	2246.04	0	0
F48F7.1a	4592	4457.04	389.95	2.70613
F48F7.1b	5001	4866.04	1154.05	7.33559
T07D3.7a	3238	3103.04	690.178	6.87955
T07D3.7b	3203	3068.04	1402.82	14.1425
F54D8.3a.1	1608	1473.04	4666.09	97.9769
F54D8.3a.2	1690	1555.04	4026.23	80.0834
F54D8.3b.1	1607	1472.04	0	0
F54D8.3b.2	1693	1558.04	146.578	2.90988
F54D8.3b.3	1666	1531.04	0	0
F54D8.3b.4	1387	1252.04	34.1059	0.842551
K04F1.15	1641	1506.04	0	0
F36H1.6	2864	2729.04	4012	45.4713
T05H4.13a.1	1595	1460.04	491.356	10.4092
T05H4.13a.2	1582	1447.04	0.000512193	1.09481e-05
T05H4.13b.1	1933	1798.04	3883	66.7965
T05H4.13b.2	1920	1785.04	0.0587848	0.0010186
T05H4.13c.1	1816	1681.04	420.58	7.73848
T05H4.13c.2	1803	1668.04	0.00272141	5.0463e-05
T08B1.3	1388	1253.04	194	4.78875
F56D12.1a.1	1933	1798.04	0	0
F56D12.1a.2	1847	1712.04	1684.4	30.4311
F56D12.1a.3	1837	1702.04	9.8499e-06	1.78998e-07
F56D12.1b.1	1638	1503.04	0	0
F56D12.1b.2	1552	1417.04	0	0
F56D12.1b.3	1542	1407.04	0	0
F56D12.1c.1	1919	1784.04	0	0
F56D12.1c.2	1833	1698.04	0	0
F56D12.1c.3	1823	1688.04	0	0
F56D12.1d	1660	1525.04	159.598	3.23691
F45H10.1a.1	1753	1618.04	439.435	8.40022
F45H10.1a.2	1567	1432.04	231.001	4.98934
F45H10.1b	860	725.044	339.409	14.4792
F13D12.4a.1	1840	1705.04	100.297	1.81944
F13D12.4a.2	1805	1670.04	5451.41	100.964
F13D12.4a.3	1789	1654.04	13744.2	257.016
F13D12.4b	1824	1689.04	37.0342	0.678186
F01F1.6.1	1973	1838.04	722.089	12.1513
F01F1.6.2	1833	1698.04	5315.91	96.8312
C54D1.4	1654	1519.04	1235.82	25.1634
F42G9.5a	2156	2021.04	601.332	9.20291
F42G9.5b.1	1645	1510.04	294.45	6.03126
F42G9.5b.2	1588	1453.04	346.333	7.37228
Y69F12A.2a.1	1654	1519.04	414.756	8.44518
Y69F12A.2a.2	1585	1450.04	2508.62	53.5105
Y69F12A.2b.1	1719	1584.04	3.68259	0.0719073
Y69F12A.2b.2	1650	1515.04	18.9463	0.386798
C01F6.5	774	639.044	1178	57.0165
F23B2.6	786	651.044	10533	500.412
M18.7a.1	1090	955.044	1197.37	38.7785
M18.7a.2	956	821.044	6422.24	241.939
M18.7b	1139	1004.04	521.394	16.062
F36A4.7.1	6074	5939.04	2495.15	12.9947
F36A4.7.2	6024	5889.04	6109.85	32.0902
C05E11.4	1728	1593.04	193	3.74728
F49E11.3	1569	1434.04	3	0.0647061
M195.3	2360	2225.04	38	0.52824
C05E11.5	1883	1748.04	1121	19.8353
R13G10.2	2642	2507.04	867	10.6966
B0019.1	2369	2234.04	433	5.99491
F25C8.2a	1495	1360.04	316.755	7.20373
F25C8.2b	1431	1296.04	9.2447	0.220627
ZK973.6	25846	25711	11158	13.4231
C08B6.9	1242	1107.04	6619.78	184.955
K06H7.6	2371	2236.04	5167	71.4734
F15H10.3a.1	771	636.044	123.855	6.02299
F15H10.3a.2	775	640.044	468.149	22.6235
F15H10.3a.3	765	630.044	10.1451	0.498048
F15H10.3b	697	562.044	2.9585	0.162813
F15H10.3c	697	562.044	2.9585	0.162813
F15H10.3d	783	648.044	756.934	36.1277
F35G12.9.1	471	336.6	1281.46	117.755
F35G12.9.2	563	428.191	294.08	21.243
F46F3.4a	2744	2609.04	7813.07	92.6248
F46F3.4b	2532	2397.04	0.0603753	0.000779059
F46F3.4c	1819	1684.04	0	0
F46F3.4d	1440	1305.04	1148.87	27.229
VF36H2L.1	1101	966.044	1462	46.8098
ZC434.6a	2372	2237.04	2013.66	27.8419
ZC434.6b	2378	2243.04	1574.34	21.7094
C42D8.8a	2741	2606.04	4880.07	57.9204
C42D8.8b	2723	2588.04	34.9252	0.417401
F55A12.7	1602	1467.04	1413	29.791
T05H10.2.1	1237	1102.04	3073.91	86.2738
T05H10.2.2	1279	1144.04	1035.09	27.9847
W03G9.4	2097	1962.04	9615	151.575
K04G2.8a	3885	3750.04	1759.85	14.5153
K04G2.8b	3915	3780.04	5914.15	48.3929
K04G2.8c	2679	2544.04	0	0
F02E8.3	573	438.191	649	45.8109
Y105E8A.9	3028	2893.04	4332	46.3148
F29G9.3	615	480.143	1884	121.366
Y71H2B.10a	3133	2998.04	3020.9	31.1663
Y71H2B.10b	903	768.044	486.1	19.5761
Y71H2B.10c	2496	2361.04	0	0
T20B5.1.1	3372	3237.04	0	0
T20B5.1.2	3340	3205.04	1567.45	15.1268
T20B5.1.3	3316	3181.04	3.54881	0.0345064
W09G10.4a	4129	3994.04	2537.59	19.6515
W09G10.4b	3416	3281.04	684.409	6.45194
R11A5.1a	2942	2807.04	504.139	5.55504
R11A5.1b	2912	2777.04	4953.86	55.1757
F53H8.1	1549	1414.04	803	17.5646
Y48G8AL.14	1470	1335.04	6429.35	148.956
W04G3.4	2154	2019.04	48	0.73533
K08D9.3a	2357	2222.04	1483.92	20.6559
K08D9.3b	1683	1548.04	407.765	8.14729
K08D9.3c	1272	1137.04	0	0
K08D9.3d	1026	891.044	0	0
K08D9.3e	1356	1221.04	1247.38	31.5975
F32A5.5a	1026	891.044	275.08	9.54875
F32A5.5b.1	1052	917.044	161.468	5.44607
F32A5.5b.2	988	853.044	256.79	9.31093
C01G6.1a.1	1204	1069.04	134.502	3.89151
C01G6.1a.2	1189	1054.04	438.063	12.8548
C01G6.1a.3	1195	1060.04	0	0
C01G6.1b.1	1222	1087.04	153.113	4.35663
C01G6.1b.2	1207	1072.04	489.323	14.1179
Y69E1A.7a	1266	1131.04	0	0
Y69E1A.7b	969	834.044	2.48933	0.0923167
Y69E1A.7c	1169	1034.04	15.5107	0.463957
F40F9.9	1076	941.044	570	18.7349
C35A5.1	1050	915.044	8	0.270417
C32C4.2a	872	737.044	0	0
C32C4.2b	1001	866.044	16	0.571435
C32C4.2c	1007	872.044	0	0
C32C4.2d	135	43.4527	0	0
M02F4.8.1	1177	1042.04	508.905	15.1056
M02F4.8.2	1048	913.044	2080.09	70.4657
K02G10.7a	1022	887.044	0	0
K02G10.7b	1135	1000.04	441	13.6397
K07A1.16a	953	818.044	161.766	6.11642
K07A1.16b	767	632.044	0	0
ZK1321.3	1084	949.044	1591	51.8526
ZK525.2	907	772.044	1266	50.7199
ZK1320.6	1710	1575.04	482	9.46544
F01G4.2a	916	781.044	4557	180.464
F01G4.2b.1	830	695.044	0	0
F01G4.2b.2	701	566.044	0	0
B0336.2.1	1330	1195.04	1408.57	36.457
B0336.2.2	1158	1023.04	6.89174	0.208363
B0336.2.3	1214	1079.04	10984.9	314.88
F57H12.1	1007	872.044	11463.5	406.598
Y116A8C.12	809	674.044	1903	87.3247
F31A9.3a	1074	939.044	0	0
F31A9.3b	1050	915.044	0	0
C01C7.1a	3509	3374.04	666.445	6.10943
C01C7.1b	3566	3431.04	1386.55	12.4996
F54C9.10.1	1031	896.044	1433.67	49.4888
F54C9.10.2	976	841.044	1100.33	40.466
F19H8.3	1586	1451.04	24	0.511584
ZK632.8	706	571.044	968.876	52.4789
F45E4.1	728	593.044	26	1.35604
Y57G11C.13	986	851.044	7503	272.69
C38D4.8	573	438.191	13	0.917629
F53H8.2	1530	1395.04	563	12.4827
W02B12.6a	2605	2470.04	1724.2	21.5908
W02B12.6b	2356	2221.04	138.804	1.93299
F28H1.3.1	3138	3003.04	3094.05	31.8678
F28H1.3.2	3126	2991.04	4453.07	46.0493
F28H1.3.3	3125	2990.04	8.29105	0.0857667
F28H1.3.4	3459	3324.04	9.58677	0.0892056
C15F1.6	1136	1001.04	5713	176.521
Y71F9AL.16	1601	1466.04	3133	66.0998
K07C5.1	1526	1391.04	4389	97.5913
Y79H2A.6	1380	1245.04	3198	79.4475
Y6D11A.1	890	755.044	2837	116.218
Y37D8A.1	693	558.044	2173	120.442
C35D10.16	756	621.044	2543	126.651
M01B12.3	640	505.044	1199	73.4305
F35G12.10.1	1149	1014.04	412.213	12.5734
F35G12.10.2	1026	891.044	8558.79	297.098
F02E8.1.1	1195	1060.04	2866.58	83.6424
F02E8.1.2	1065	930.044	712.209	23.6859
F02E8.1.3	1181	1046.04	4161.21	123.043
Y53F4B.15	1339	1204.04	1148	29.4908
K07A12.3	476	341.567	3879	351.262
C53B7.4	505	370.494	1937	161.709
B0252.2.1	1869	1734.04	519.088	9.25907
B0252.2.2	1828	1693.04	1.91445e-06	3.49753e-08
ZK455.4	1933	1798.04	474	8.15389
W03G1.7a	1912	1777.04	79.1753	1.37809
W03G1.7b	1710	1575.04	210.825	4.14014
Y39B6A.20.1	1365	1230.04	20875.6	524.934
Y39B6A.20.2	1295	1160.04	14097.4	375.881
T18H9.2a	1997	1862.04	607.583	10.0926
T18H9.2b	1381	1246.04	15456.1	383.666
H22K11.1	1468	1333.04	20008	464.243
R12H7.2	1468	1333.04	11761	272.889
F21F8.3.1	1252	1117.04	11286.4	312.517
F21F8.3.2	1242	1107.04	148.566	4.15088
F21F8.7	1275	1140.04	26631.3	722.532
K08F8.2	1407	1272.04	83	2.01819
T04C10.4.1	1065	930.044	1785.35	59.3752
T04C10.4.2	998	863.044	1196.65	42.8867
F45E6.2	2402	2267.04	624	8.51356
C07G2.2a	2146	2011.04	927.218	14.2609
C07G2.2b	2164	2029.04	6927.21	105.598
C07G2.2c.1	2298	2163.04	1.0721e-08	1.53305e-10
C07G2.2c.2	2281	2146.04	376.949	5.43288
C07G2.2d	2083	1948.04	9.61941	0.152734
F26D10.9a	1965	1830.04	500.784	8.464
F26D10.9b	862	727.044	30.216	1.28547
C38C6.2a	2232	2097.04	629.676	9.28744
C38C6.2b	2091	1956.04	0	0
C38C6.2c.1	1023	888.044	4.68009	0.163007
C38C6.2c.2	1243	1108.04	133.644	3.73061
T06E4.3a	7747	7612.04	5115.89	20.7877
T06E4.3b.1	7696	7561.04	0	0
T06E4.3b.2	7712	7577.04	1254.4	5.12061
T06E4.3c	6312	6177.04	3037.71	15.2108
Y48G1BL.2a	7662	7527.04	2069.5	8.50407
Y48G1BL.2b	5527	5392.04	228.503	1.31077
W04D2.1a	3161	3026.04	2742.8	28.0353
W04D2.1b	3083	2948.04	1466.2	15.3832
W04D2.1c	3035	2900.04	0	0
W04D2.1d	2957	2822.04	0	0
C34E10.6.1	1843	1708.04	46.1211	0.835194
C34E10.6.2	1846	1711.04	7.95657	0.143831
C34E10.6.3	1929	1794.04	55997.9	965.44
F27C1.7a.1	943	808.044	3819.64	146.209
F27C1.7a.2	942	807.044	605.93	23.2226
F27C1.7a.3	914	779.044	0	0
F27C1.7a.4	970	835.044	4784.94	177.237
F27C1.7a.5	935	800.044	1995.53	77.1493
F27C1.7b	949	814.044	661.947	25.1514
D2045.1a	3612	3477.04	0	0
D2045.1b	2527	2392.04	2023.48	26.1648
D2045.1c	3621	3486.04	6057.52	53.7463
D2045.1d	3695	3560.04	0	0
B0207.12a.1	1826	1691.04	0	0
B0207.12a.2	2117	1982.04	38.4731	0.600386
B0207.12b	1458	1323.04	127.527	2.98136
B0207.12c	720	585.044	3.87128e-07	2.04669e-08
R11G10.1a	2221	2086.04	140.119	2.07759
R11G10.1b.1	1826	1691.04	52.5169	0.960574
R11G10.1b.2	1665	1530.04	277.364	5.60703
R11G10.1c	733	598.044	0	0
B0464.7	540	405.191	3072	234.503
F57B10.11	717	582.044	3461	183.921
Y71F9AR.1	3442	3307.04	374	3.49799
C54D1.6	2592	2457.04	368	4.63256
C05D2.4a	1657	1522.04	903	18.3505
C05D2.4b	1684	1549.04	0	0
K08F8.4a	1563	1428.04	658.087	14.2537
K08F8.4b	1411	1276.04	1805.91	43.7742
Y105E8A.5	1919	1784.04	3	0.0520118
F20D12.3	2263	2128.04	27	0.392437
T25F10.5	1710	1575.04	23	0.45167
T13C5.5.1	1261	1126.04	156.245	4.29179
T13C5.5.2	1052	917.044	782.755	26.4011
M7.3	2056	1921.04	210	3.38118
T19E7.3a	1335	1200.04	1838	47.3734
T19E7.3b	493	358.531	0	0
C54C6.2	2008	1873.04	1214.06	20.0484
T27F2.3	567	432.191	2839	203.178
C50B8.2	1044	909.044	1420	48.3159
C09G5.6.1	3205	3070.04	176.595	1.77919
C09G5.6.2	2979	2844.04	860.405	9.35735
F59E12.12	1009	874.044	842	29.7965
F56C11.1	4662	4527.04	831.705	5.68252
K04F10.4a.1	2434	2299.04	1618.41	21.7735
K04F10.4a.2	2433	2298.04	0	0
K04F10.4b.1	2375	2240.04	0	0
K04F10.4b.2	2376	2241.04	315.277	4.3514
K04F10.4c.1	3562	3427.04	0	0
K04F10.4c.2	3563	3428.04	6.38475	0.0576082
K04F10.4d.1	3207	3072.04	4697.64	47.2976
K04F10.4d.2	3206	3071.04	0	0
K04F10.4e.1	2332	2197.04	0	0
K04F10.4e.2	2333	2198.04	47.6339	0.670295
K04F10.4f.1	2743	2608.04	0	0
K04F10.4f.2	2744	2609.04	98.6166	1.16911
K04F10.4g.1	2616	2481.04	0	0
K04F10.4g.2	2617	2482.04	305.35	3.80518
K04F10.4h.1	2797	2662.04	269.486	3.13118
K04F10.4h.2	2796	2661.04	0	0
K04F10.4i.1	2308	2173.04	0	0
K04F10.4i.2	2309	2174.04	171.951	2.44638
K04F10.4j.1	2560	2425.04	490.912	6.26139
K04F10.4j.2	2559	2424.04	0	0
F45G2.5	690	555.044	55.5288	3.09441
Y73B6BL.34	1023	888.044	1652.61	57.5603
F23B12.8a.1	2999	2864.04	0.0685719	0.000740548
F23B12.8a.2	2995	2860.04	371.442	4.01703
F23B12.8b.1	3042	2907.04	2589.03	27.5469
F23B12.8b.2	3024	2889.04	1719.46	18.4088
F13H8.10a	3845	3710.04	642.932	5.3601
F13H8.10b	1983	1848.04	805.508	13.4817
F13H8.10c.1	1884	1749.04	187.415	3.31429
F13H8.10c.2	1803	1668.04	840.145	15.5788
F54B11.6	870	735.044	260	10.9407
F23H11.5	460	325.667	5042	478.868
C36A4.8a	1933	1798.04	330.453	5.68454
C36A4.8b	2042	1907.04	1889.55	30.6467
K04C2.4.1	2208	2073.04	2046	30.527
K04C2.4.2	2189	2054.04	0.000236009	3.5539e-06
C53B4.7a.1	1470	1335.04	127.93	2.96389
C53B4.7a.2	1331	1196.04	753.69	19.4909
C53B4.7b	1413	1278.04	24.0042	0.580936
C53B4.7c.1	1406	1271.04	0	0
C53B4.7c.2	1297	1162.04	0.158592	0.0042213
C53B4.7d	1627	1492.04	100.496	2.08331
C53B4.7e	1500	1365.04	39.7219	0.900056
Y39E4B.9a	1052	917.044	71.105	2.39826
Y39E4B.9b	1194	1059.04	47.2213	1.37915
Y39E4B.9c	1203	1068.04	1.22909e-08	3.55943e-10
Y39E4B.9d	1197	1062.04	82.6737	2.40775
B0464.4a.1	2115	1980.04	117.935	1.84228
B0464.4a.2	2039	1904.04	3002.06	48.7674
B0464.4b	1488	1353.04	0	0
Y73E7A.7a.1	1420	1285.04	458.785	11.0428
Y73E7A.7a.2	1363	1228.04	0	0
Y73E7A.7b.1	1071	936.044	0	0
Y73E7A.7b.2	843	708.044	38.2146	1.66938
T12G3.8a	1058	923.044	1160.77	38.8966
T12G3.8b	1068	933.044	0	0
F45E12.2a	2561	2426.04	3952.2	50.388
F45E12.2b	2546	2411.04	639.796	8.20772
F56A3.5	897	762.044	8	0.324711
Y79H2A.1a	1804	1669.04	2792.65	51.7529
Y79H2A.1b	1550	1415.04	0	0
Y79H2A.1c	1735	1600.04	2396.59	46.3285
Y79H2A.1d	1388	1253.04	28.2662	0.69773
Y79H2A.1e	1754	1619.04	1368.5	26.144
F15D4.1	5224	5089.04	2692	16.3616
R06C7.8	3062	2927.04	8054	85.1077
F57B9.5	1563	1428.04	4463	96.6656
C23H4.1.1	2086	1951.04	138.004	2.18782
C23H4.1.2	2056	1921.04	72.3544	1.16497
C23H4.1.3	2011	1876.04	104.491	1.72274
C23H4.1.4	1942	1807.04	1935.15	33.1232
F54D8.4a	912	777.044	63.3872	2.52315
F54D8.4b	630	495.095	59.6128	3.72424
D1022.8	1198	1063.04	41	1.19294
K05G3.3	1080	945.044	1330	43.5297
R01E6.3a	1092	957.044	186.399	6.02419
R01E6.3b	987	852.044	2995.6	108.745
R173.1	1091	956.044	818	26.4644
T28F2.3	1342	1207.04	39	0.999374
C13C12.1a	757	622.044	191.945	9.54425
C13C12.1b	543	408.191	55.4101	4.19868
C18E9.1	764	629.044	170	8.359
M02B7.6a	848	713.044	39.0223	1.69271
M02B7.6b	647	512.044	50.9777	3.07935
T07G12.1a	1522	1387.04	27.5752	0.614914
T07G12.1b	1085	950.044	81.6855	2.65943
T07G12.1c	827	692.044	46.7393	2.08898
C01G6.8a	3281	3146.04	620.116	6.09669
C01G6.8b	3232	3097.04	1968.48	19.6594
C01G6.8c	2929	2794.04	579.407	6.41412
D2024.6.1	1131	996.044	2992.18	92.9171
D2024.6.2	1150	1015.04	1869.82	56.9772
M106.5	1260	1125.04	4168	114.589
F41G4.2a	3987	3852.04	588.197	4.723
F41G4.2b.1	1724	1589.04	1262.8	24.5802
F41G4.2b.2	1707	1572.04	0.000511734	1.00685e-05
W01C8.6a	1914	1779.04	15.5375	0.270135
W01C8.6b	1685	1550.04	5.46249	0.109002
B0432.5a	1672	1537.04	0	0
B0432.5b	1520	1385.04	0.466125	0.0104094
B0432.5c	1741	1606.04	14.5339	0.279905
F32G8.6	894	759.044	2189.1	89.2041
T13F2.8a	836	701.044	2891.74	127.585
T13F2.8b	825	690.044	7.26459	0.325627
C56A3.7a	1233	1098.04	57.7917	1.62792
C56A3.7b	1081	946.044	8.29941	0.271345
