target_id	length	eff_length	est_counts	tpm
ZK455.1.2	3072	2932.93	48.6794	0.655973
F54H12.1a	2739	2599.93	20944.9	318.39
F54H12.1c.1	2562	2422.93	0	0
F54H12.1c.2	2500	2360.93	0	0
K11G12.2	1957	1817.93	28	0.608728
K11G12.7	1659	1519.93	9	0.234024
K03F8.2	1800	1660.93	31	0.737654
ZK973.5	1666	1526.93	6	0.155301
T09A5.3	1692	1552.93	15.0629	0.383353
ZC504.2.1	1770	1630.93	42.9193	1.04006
ZC504.2.2	1732	1592.93	46.0807	1.14331
C40C9.2	1909	1769.93	18	0.401938
R02E12.8	1680	1540.93	10	0.256483
D2092.3	1386	1246.93	22	0.697305
R01E6.4a	2015	1875.93	8.43116	0.177629
R01E6.4b	1570	1430.93	32.5688	0.899551
T05C12.2	1595	1455.93	10	0.271457
F25G6.4	1506	1366.93	80	2.31305
F25G6.3	1822	1682.93	133.026	3.12401
F53E10.2a	2249	2109.93	0	0
F53E10.2b	1616	1476.93	16.7707	0.448779
F53E10.2c	2333	2193.93	8.26054	0.148809
F53E10.2d	438	300.4	0	0
F53E10.2e	1155	1015.93	0	0
F53E10.2f	1071	931.933	0	0
F53E10.2g	1532	1392.93	0	0
F53E10.2h	287	157.157	0	0
F53E10.2i	176	67.3355	0	0
F28F8.1	1617	1477.93	67	1.79169
C31H5.3a	1858	1718.93	18	0.413863
C31H5.3b	1841	1701.93	0	0
R06A4.10a	1702	1562.93	0	0
R06A4.10b	1693	1553.93	11.0807	0.281824
R06A4.10c	1841	1701.93	7.94414	0.184479
F27B3.2	1460	1320.93	17	0.508641
F48E3.7	1435	1295.93	6	0.182983
F59B1.9a	1692	1552.93	8	0.203601
F59B1.9b	1659	1519.93	0	0
T04C12.6.1	1366	1226.93	39.9785	1.2878
T04C12.6.2	1277	1137.93	8526.88	296.153
T04C12.6.3	1264	1124.93	0	0
T04C12.6.4	1346	1206.93	24405.8	799.194
T04C12.5.1	1335	1195.93	25108.1	829.754
T04C12.5.2	1321	1181.93	0.0906669	0.00303179
T04C12.5.3	1335	1195.93	4960.87	163.943
T04C12.4.1	1558	1418.93	13108.2	365.111
T04C12.4.2	1553	1413.93	0	0
T04C12.4.3	1474	1334.93	23657.5	700.411
M03F4.2a	1669	1529.93	137.557	3.55347
M03F4.2b.1	1596	1456.93	0	0
M03F4.2b.2	1606	1466.93	35772.1	963.779
M03F4.2b.3	1599	1459.93	0	0
M03F4.2b.4	1541	1401.93	121.241	3.41794
M03F4.2b.5	1603	1463.93	45.329	1.22376
M03F4.2b.6	1576	1436.93	0	0
M03F4.2c	1633	1493.93	0	0
T25C8.2.1	1344	1204.93	6040.67	198.137
T25C8.2.2	1270	1130.93	9704.35	339.135
T25C8.2.3	1343	1203.93	0.284856	0.00935116
F17C8.1	4203	4063.93	317	3.08287
C10F3.3	3343	3203.93	32	0.394738
C44F1.5.1	4149	4009.93	0	0
C44F1.5.2	4040	3900.93	318	3.22182
T01C2.1	3265	3125.93	351	4.43783
F39C12.2a	2213	2073.93	0	0
F39C12.2b	2533	2393.93	227.821	3.76119
F39C12.2c	2443	2303.93	0	0
F39C12.2d	2049	1909.93	7.04863	0.145858
F39C12.2e	2611	2471.93	30.13	0.481731
F57F5.4a.1	2032	1892.93	0	0
F57F5.4a.2	1990	1850.93	123.659	2.64045
F57F5.4a.3	1974	1834.93	658.341	14.1799
F57F5.4b	1052	912.933	0	0
C04A11.4	3207	3067.93	934	12.0322
ZK154.7	2340	2200.93	707	12.6957
H15N14.1c	3023	2883.93	2721.26	37.2931
H15N14.1d	2851	2711.93	42.1736	0.614618
H15N14.1e	3123	2983.93	1794.26	23.7651
H15N14.1f	3119	2979.93	19.6944	0.261203
H15N14.1g	370	234.129	36.5056	6.16237
T20H4.4.1	1622	1482.93	3224.41	85.9354
T20H4.4.2	1697	1557.93	311.587	7.90447
Y50D7A.7	1882	1742.93	3162	71.7008
C02B4.1	4802	4662.93	247	2.09354
F08C6.1a.1	3905	3765.93	524.77	5.50731
F08C6.1a.2	3783	3643.93	451.982	4.90223
F08C6.1b.1	2883	2743.93	0.052483	0.000755941
F08C6.1b.2	1133	993.933	169.195	6.72782
F08C6.1c.1	3149	3009.93	0	0
F08C6.1c.2	3027	2887.93	0	0
D2030.10a.1	3225	3085.93	236.597	3.03016
D2030.10a.2	3268	3128.93	131.546	1.6616
D2030.10b	3239	3099.93	13.8567	0.176665
T14B1.2	1220	1080.93	17	0.621574
C02H7.3a	4574	4434.93	102.68	0.915046
C02H7.3b	4428	4288.93	130.32	1.20089
F32A7.6	1796	1656.93	399.73	9.53466
Y87G2A.4	961	821.933	146	7.02036
B0334.8a	3942	3802.93	4171.47	43.3524
B0334.8b	3978	3838.93	356.526	3.67049
F32A6.4a.1	2176	2036.93	365.414	7.09009
F32A6.4a.2	2137	1997.93	100.073	1.9796
F32A6.4b	1941	1801.93	4.50226	0.0987495
F32A6.4c	1787	1647.93	0	0
F32A6.4d	1493	1353.93	71.841	2.0971
F32A6.4e	1921	1781.93	0	0
F32A6.4f	1107	967.933	7.00768	0.286136
F32A6.4g.1	1107	967.933	7.00768	0.286136
F32A6.4g.2	879	739.933	0	0
F32A6.4g.3	733	594.003	131.154	8.72644
Y62E10A.5a.1	689	550.003	497.535	35.7521
Y62E10A.5a.2	595	456.051	43.3964	3.76083
Y62E10A.5b	574	435.051	4.0683	0.369587
F09E5.13	1069	929.933	1693.39	71.9697
C25A1.11a	1606	1466.93	593.229	15.9829
C25A1.11b	1600	1460.93	0	0
C41G7.5a	1841	1701.93	17	0.394775
C41G7.5b	1803	1663.93	0	0
F58E10.4	1059	919.933	1247	53.5739
K07C11.2.1	1421	1281.93	854.622	26.3482
K07C11.2.2	1343	1203.93	5994.38	196.782
B0207.4	1121	981.933	2590	104.246
C25A11.4a	4732	4592.93	0.00566786	4.87722e-05
C25A11.4b	5172	5032.93	1196.69	9.39729
C25A11.4c.1	5187	5047.93	0	0
C25A11.4c.2	5141	5001.93	453.039	3.57965
C25A11.4d	6017	5877.93	197.985	1.33122
C25A11.4e	3987	3847.93	69.6023	0.714889
C25A11.4f.1	6140	6000.93	0	0
C25A11.4f.2	6044	5904.93	0	0
C25A11.4g	5013	4873.93	190.089	1.54141
C25A11.4h	4437	4297.93	0.00251663	2.31421e-05
C25A11.4i	4311	4171.93	809.839	7.67192
C25A11.4j	4289	4149.93	0.0122969	0.000117111
C25A11.4k	5527	5387.93	0	0
C25A11.4l	4999	4859.93	85.7375	0.697241
C25A11.4m	4867	4727.93	4.23043e-06	3.53636e-08
D1022.7a.1	4299	4159.93	700.15	6.65193
D1022.7a.2	4264	4124.93	66.8066	0.640097
D1022.7b.1	4311	4171.93	4390.87	41.5965
D1022.7b.2	4279	4139.93	10207.3	97.4451
D1022.7c.1	1991	1851.93	54.8022	1.16954
D1022.7c.2	1953	1813.93	0.0775411	0.00168948
C12D8.10a.1	2069	1929.93	4668.97	95.614
C12D8.10a.2	2119	1979.93	1994.48	39.8128
C12D8.10b.1	2084	1944.93	177.761	3.61223
C12D8.10b.2	2134	1994.93	80.8237	1.60123
C12D8.10c	1996	1856.93	15.358	0.326876
F28H6.1a	2002	1862.93	272.709	5.78555
F28H6.1b	2381	2241.93	4.29115	0.0756473
F48F7.1a	4592	4452.93	286.895	2.54636
F48F7.1b	5001	4861.93	1783.1	14.4948
T07D3.7a	3238	3098.93	189.07	2.41131
T07D3.7b	3203	3063.93	1761.93	22.7275
F54D8.3a.1	1608	1468.93	3235.67	87.0573
F54D8.3a.2	1690	1550.93	3931.72	100.192
F54D8.3b.1	1607	1467.93	0	0
F54D8.3b.2	1693	1553.93	59.2063	1.50584
F54D8.3b.3	1666	1526.93	7.40203	0.19159
F54D8.3b.4	1387	1247.93	0	0
K04F1.15	1641	1501.93	2	0.0526287
F36H1.6	2864	2724.93	3241	47.0074
T05H4.13a.1	1595	1455.93	625.637	16.9834
T05H4.13a.2	1582	1442.93	34.0553	0.932785
T05H4.13b.1	1933	1793.93	3529.56	77.7601
T05H4.13b.2	1920	1780.93	342.057	7.59091
T05H4.13c.1	1816	1676.93	366.587	8.63981
T05H4.13c.2	1803	1663.93	29.1083	0.691391
T08B1.3	1388	1248.93	171	5.41128
F56D12.1a.1	1933	1793.93	0	0
F56D12.1a.2	1847	1707.93	1829.42	42.3336
F56D12.1a.3	1837	1697.93	4.6302e-06	1.07776e-07
F56D12.1b.1	1638	1498.93	0	0
F56D12.1b.2	1552	1412.93	17.2014	0.481154
F56D12.1b.3	1542	1402.93	0	0
F56D12.1c.1	1919	1779.93	0	0
F56D12.1c.2	1833	1693.93	0	0
F56D12.1c.3	1823	1683.93	0	0
F56D12.1d	1660	1520.93	119.379	3.10214
F45H10.1a.1	1753	1613.93	365.036	8.93909
F45H10.1a.2	1567	1427.93	194.748	5.39025
F45H10.1b	860	720.933	306.163	16.7842
F13D12.4a.1	1840	1700.93	166.758	3.87474
F13D12.4a.2	1805	1665.93	5176.96	122.818
F13D12.4a.3	1789	1649.93	11011	263.757
F13D12.4b	1824	1684.93	33.2044	0.778853
F01F1.6.1	1973	1833.93	419.185	9.03368
F01F1.6.2	1833	1693.93	4603.82	107.415
C54D1.4	1654	1514.93	751	19.5925
F42G9.5a	2156	2016.93	585.905	11.481
F42G9.5b.1	1645	1505.93	211.359	5.547
F42G9.5b.2	1588	1448.93	569.736	15.5406
Y69F12A.2a.1	1654	1514.93	301.013	7.85299
Y69F12A.2a.2	1585	1445.93	1335.81	36.5124
Y69F12A.2b.1	1719	1579.93	6.63743	0.166037
Y69F12A.2b.2	1650	1510.93	25.5378	0.668008
C01F6.5	774	635.003	603	37.5305
F23B2.6	786	647.003	7527	459.789
M18.7a.1	1090	950.933	851.582	35.3932
M18.7a.2	956	816.933	3654.99	176.825
M18.7b	1139	999.933	614.425	24.2852
F36A4.7.1	6074	5934.93	3324.48	22.1387
F36A4.7.2	6024	5884.93	7443.52	49.9896
C05E11.4	1728	1588.93	123	3.05944
F49E11.3	1569	1429.93	7	0.193475
M195.3	2360	2220.93	28	0.498271
C05E11.5	1883	1743.93	727	16.4758
R13G10.2	2642	2502.93	685	10.8164
B0019.1	2369	2229.93	404	7.16032
F25C8.2a	1495	1355.93	200	5.82955
F25C8.2b	1431	1291.93	0	0
ZK973.6	25846	25706.9	15779	24.259
C08B6.9	1242	1102.93	4467.34	160.082
K06H7.6	2371	2231.93	3559	63.0216
F15H10.3a.1	771	632.003	92.7524	5.80028
F15H10.3a.2	775	636.003	360.232	22.3855
F15H10.3a.3	765	626.003	0	0
F15H10.3b	697	558.003	2.68118e-05	1.89903e-06
F15H10.3c	697	558.003	2.68118e-05	1.89903e-06
F15H10.3d	783	644.003	415.016	25.4694
F35G12.9.1	471	332.897	696.697	82.7135
F35G12.9.2	563	424.051	327.112	30.4875
F46F3.4a	2744	2604.93	6217.43	94.3317
F46F3.4b	2532	2392.93	783.671	12.9433
F46F3.4c	1819	1679.93	4.52141e-05	1.06371e-06
F46F3.4d	1440	1300.93	775.897	23.5718
VF36H2L.1	1101	961.933	1057	43.4283
ZC434.6a	2372	2232.93	1429.07	25.2942
ZC434.6b	2378	2238.93	1172.93	20.705
C42D8.8a	2741	2601.93	4854.06	73.7313
C42D8.8b	2723	2583.93	12.9437	0.197979
F55A12.7	1602	1462.93	1066	28.7989
T05H10.2.1	1237	1097.93	2521.61	90.7706
T05H10.2.2	1279	1139.93	651.39	22.5842
W03G9.4	2097	1957.93	6828	137.828
K04G2.8a	3885	3745.93	1688.22	17.812
K04G2.8b	3915	3775.93	5142.78	53.829
K04G2.8c	2679	2539.93	0	0
F02E8.3	573	434.051	502	45.7095
Y105E8A.9	3028	2888.93	4291	58.7035
F29G9.3	615	476.051	1386	115.068
Y71H2B.10a	3133	2993.93	4132.43	54.5515
Y71H2B.10b	903	763.933	368.567	19.068
Y71H2B.10c	2496	2356.93	0	0
T20B5.1.1	3372	3232.93	86.4723	1.05712
T20B5.1.2	3340	3200.93	1571.5	19.4036
T20B5.1.3	3316	3176.93	0.0245541	0.000305464
W09G10.4a	4129	3989.93	2775.61	27.4938
W09G10.4b	3416	3276.93	693.395	8.36288
R11A5.1a	2942	2802.93	190.264	2.68278
R11A5.1b	2912	2772.93	4243.74	60.4856
F53H8.1	1549	1409.93	502	14.0718
Y48G8AL.14	1470	1330.93	3788.94	112.513
W04G3.4	2154	2014.93	33	0.647286
K08D9.3a	2357	2217.93	1921.4	34.2383
K08D9.3b	1683	1543.93	387.849	9.92835
K08D9.3c	1272	1132.93	0	0
K08D9.3d	1026	886.933	0	0
K08D9.3e	1356	1216.93	1130.04	36.7004
F32A5.5a	1026	886.933	216.091	9.62919
F32A5.5b.1	1052	912.933	53.374	2.31065
F32A5.5b.2	988	848.933	220.409	10.2612
C01G6.1a.1	1204	1064.93	385.062	14.2906
C01G6.1a.2	1189	1049.93	29.2578	1.10134
C01G6.1a.3	1195	1055.93	0	0
C01G6.1b.1	1222	1082.93	591.023	21.5698
C01G6.1b.2	1207	1067.93	47.6572	1.76371
Y69E1A.7a	1266	1126.93	0	0
Y69E1A.7b	969	829.933	3.55101	0.169103
Y69E1A.7c	1169	1029.93	15.449	0.592835
F40F9.9	1076	936.933	432	18.2229
C35A5.1	1050	910.933	3	0.13016
C32C4.2a	872	732.933	1.4404e-06	7.76715e-08
C32C4.2b	1001	861.933	19	0.87121
C32C4.2c	1007	867.933	0	0
C32C4.2d	135	42.3388	0	0
M02F4.8.1	1177	1037.93	724.139	27.5737
M02F4.8.2	1048	908.933	1826.86	79.4359
K02G10.7a	1022	882.933	0	0
K02G10.7b	1135	995.933	516	20.4768
K07A1.16a	953	813.933	120	5.82687
K07A1.16b	767	628.003	0	0
ZK1321.3	1084	944.933	946	39.567
ZK525.2	907	767.933	729	37.5187
ZK1320.6	1710	1570.93	374	9.40929
F01G4.2a	916	776.933	3680	187.201
F01G4.2b.1	830	691.003	0	0
F01G4.2b.2	701	562.003	0	0
B0336.2.1	1330	1190.93	724.01	24.027
B0336.2.2	1158	1018.93	0	0
B0336.2.3	1214	1074.93	9539.99	350.76
F57H12.1	1007	867.933	9882.97	450.033
Y116A8C.12	809	670.003	1712	100.988
F31A9.3a	1074	934.933	0	0
F31A9.3b	1050	910.933	0	0
C01C7.1a	3509	3369.93	937.432	10.9941
C01C7.1b	3566	3426.93	1574.57	18.1593
F54C9.10.1	1031	891.933	729.763	32.3365
F54C9.10.2	976	836.933	659.237	31.1311
F19H8.3	1586	1446.93	26	0.710179
ZK632.8	706	567.003	627.282	43.7241
F45E4.1	728	589.003	75.3351	5.05502
Y57G11C.13	986	846.933	5391	251.573
C38D4.8	573	434.051	7	0.637383
F53H8.2	1530	1390.93	451	12.8148
W02B12.6a	2605	2465.93	1305.43	20.9225
W02B12.6b	2356	2216.93	118.572	2.11384
F28H1.3.1	3138	2998.93	3840.73	50.6163
F28H1.3.2	3126	2986.93	5975.63	79.068
F28H1.3.3	3125	2985.93	1.76095	0.0233083
F28H1.3.4	3459	3319.93	37.8817	0.450965
C15F1.6	1136	996.933	4976	197.268
Y71F9AL.16	1601	1461.93	3132	84.6715
K07C5.1	1526	1386.93	4102	116.892
Y79H2A.6	1380	1240.93	2890	92.0434
Y6D11A.1	890	750.933	1917	100.894
Y37D8A.1	693	554.003	1581	112.788
C35D10.16	756	617.003	2179	139.577
M01B12.3	640	501.003	974.639	76.8859
F35G12.10.1	1149	1009.93	377.698	14.7807
F35G12.10.2	1026	886.933	6171.3	274.998
F02E8.1.1	1195	1055.93	1974.58	73.9063
F02E8.1.2	1065	925.933	353.088	15.0712
F02E8.1.3	1181	1041.93	3915.33	148.515
Y53F4B.15	1339	1199.93	988	32.5419
K07A12.3	476	337.864	2715	317.593
C53B7.4	505	366.481	1557	167.911
B0252.2.1	1869	1729.93	126.58	2.89188
B0252.2.2	1828	1688.93	160.233	3.74958
ZK455.4	1933	1793.93	245	5.39763
W03G1.7a	1912	1772.93	13	0.289797
W03G1.7b	1710	1570.93	0	0
Y39B6A.20.1	1365	1225.93	21401.3	689.947
Y39B6A.20.2	1295	1155.93	12031.7	411.375
T18H9.2a	1997	1857.93	811.337	17.259
T18H9.2b	1381	1241.93	16426.4	522.742
H22K11.1	1468	1328.93	24241	720.926
R12H7.2	1468	1328.93	7473	222.246
F21F8.3.1	1252	1112.93	9665.13	343.227
F21F8.3.2	1242	1102.93	1809.87	64.8547
F21F8.7	1275	1135.93	26859.3	934.511
K08F8.2	1407	1267.93	82	2.556
T04C10.4.1	1065	925.933	1616.93	69.0167
T04C10.4.2	998	858.933	1325.07	60.971
F45E6.2	2402	2262.93	615	10.741
C07G2.2a	2146	2006.93	980.684	19.3125
C07G2.2b	2164	2024.93	6081.94	118.707
C07G2.2c.1	2298	2158.93	236.114	4.3224
C07G2.2c.2	2281	2141.93	279.276	5.15313
C07G2.2d	2083	1943.93	36.9844	0.751934
F26D10.9a	1965	1825.93	565.849	12.2478
F26D10.9b	862	722.933	21.1506	1.15629
C38C6.2a	2232	2092.93	763.508	14.4179
C38C6.2b	2091	1951.93	0.00023272	4.71207e-06
C38C6.2c.1	1023	883.933	0	0
C38C6.2c.2	1243	1103.93	28.492	1.02005
T06E4.3a	7747	7607.93	5435.71	28.2379
T06E4.3b.1	7696	7556.93	0	0
T06E4.3b.2	7712	7572.93	1274.58	6.6519
T06E4.3c	6312	6172.93	2474.71	15.8444
Y48G1BL.2a	7662	7522.93	3030.31	15.92
Y48G1BL.2b	5527	5387.93	629.685	4.61896
W04D2.1a	3161	3021.93	3133.67	40.9837
W04D2.1b	3083	2943.93	1261.33	16.9334
W04D2.1c	3035	2895.93	0	0
W04D2.1d	2957	2817.93	0	0
C34E10.6.1	1843	1703.93	88.0854	2.04312
C34E10.6.2	1846	1706.93	12.9946	0.300876
C34E10.6.3	1929	1789.93	54259.9	1198.08
F27C1.7a.1	943	803.933	5423.37	266.62
F27C1.7a.2	942	802.933	326.056	16.0493
F27C1.7a.3	914	774.933	2.02354e-07	1.03203e-08
F27C1.7a.4	970	830.933	182.547	8.68262
F27C1.7a.5	935	795.933	3826.5	190.007
F27C1.7b	949	809.933	486.53	23.7412
D2045.1a	3612	3472.93	425.744	4.84502
D2045.1b	2527	2387.93	1365.53	22.6007
D2045.1c	3621	3481.93	7406.73	84.0715
D2045.1d	3695	3555.93	0	0
B0207.12a.1	1826	1686.93	0	0
B0207.12a.2	2117	1977.93	69.8026	1.39477
B0207.12b	1458	1318.93	62.6105	1.87615
B0207.12c	720	581.003	20.5868	1.40041
R11G10.1a	2221	2081.93	51.6709	0.980894
R11G10.1b.1	1826	1686.93	10.4778	0.24548
R11G10.1b.2	1665	1525.93	179.851	4.65823
R11G10.1c	733	594.003	0	0
B0464.7	540	401.213	2134	210.214
F57B10.11	717	578.003	2428	166.02
Y71F9AR.1	3442	3302.93	369	4.41539
C54D1.6	2592	2452.93	369	5.94543
C05D2.4a	1657	1517.93	432.945	11.2726
C05D2.4b	1684	1544.93	14.0555	0.359566
K08F8.4a	1563	1423.93	702.972	19.5115
K08F8.4b	1411	1271.93	1308.03	40.6439
Y105E8A.5	1919	1779.93	3	0.0666132
F20D12.3	2263	2123.93	19	0.353554
T25F10.5	1710	1570.93	16	0.402536
T13C5.5.1	1261	1121.93	96.6258	3.40384
T13C5.5.2	1052	912.933	494.374	21.4023
M7.3	2056	1916.93	159	3.27818
T19E7.3a	1335	1195.93	1264	41.7718
T19E7.3b	493	354.517	0	0
C54C6.2	2008	1868.93	1296.22	27.4111
T27F2.3	567	428.051	1751	161.672
C50B8.2	1044	904.933	1629	71.1455
C09G5.6.1	3205	3065.93	230.623	2.97292
C09G5.6.2	2979	2839.93	1211.38	16.8583
F59E12.12	1009	869.933	672	30.53
F56C11.1	4662	4522.93	809.914	7.0772
K04F10.4a.1	2434	2294.93	1104.05	19.0135
K04F10.4a.2	2433	2293.93	0	0
K04F10.4b.1	2375	2235.93	0	0
K04F10.4b.2	2376	2236.93	296.335	5.23568
K04F10.4c.1	3562	3422.93	0	0
K04F10.4c.2	3563	3423.93	58.6529	0.677028
K04F10.4d.1	3207	3067.93	4031.43	51.9345
K04F10.4d.2	3206	3066.93	0	0
K04F10.4e.1	2332	2192.93	0	0
K04F10.4e.2	2333	2193.93	93.6588	1.68721
K04F10.4f.1	2743	2603.93	0	0
K04F10.4f.2	2744	2604.93	108.872	1.65181
K04F10.4g.1	2616	2476.93	0	0
K04F10.4g.2	2617	2477.93	301.923	4.8156
K04F10.4h.1	2797	2657.93	369.955	5.50108
K04F10.4h.2	2796	2656.93	0	0
K04F10.4i.1	2308	2168.93	0	0
K04F10.4i.2	2309	2169.93	147.774	2.6915
K04F10.4j.1	2560	2420.93	383.606	6.26246
K04F10.4j.2	2559	2419.93	0	0
F45G2.5	690	551.003	47.5246	3.40885
Y73B6BL.34	1023	883.933	1736.31	77.6337
F23B12.8a.1	2999	2859.93	0.000777247	1.0741e-05
F23B12.8a.2	2995	2855.93	231.146	3.19876
F23B12.8b.1	3042	2902.93	2168.94	29.5293
F23B12.8b.2	3024	2884.93	2385.92	32.686
F13H8.10a	3845	3705.93	640.472	6.83039
F13H8.10b	1983	1843.93	448.751	9.61842
F13H8.10c.1	1884	1744.93	458.602	10.3872
F13H8.10c.2	1803	1663.93	295.174	7.01109
F54B11.6	870	730.933	153	8.27288
F23H11.5	460	321.995	3498	429.352
C36A4.8a	1933	1793.93	420.269	9.25901
C36A4.8b	2042	1902.93	1829.48	37.9968
K04C2.4.1	2208	2068.93	2154.41	41.1552
K04C2.4.2	2189	2049.93	90.5915	1.74659
C53B4.7a.1	1470	1330.93	88.7177	2.63449
C53B4.7a.2	1331	1191.93	461.162	15.2913
C53B4.7b	1413	1273.93	38.8823	1.20628
C53B4.7c.1	1406	1266.93	9.71107	0.30294
C53B4.7c.2	1297	1157.93	7.81229e-08	2.66648e-09
C53B4.7d	1627	1487.93	90.5267	2.40456
C53B4.7e	1500	1360.93	0	0
Y39E4B.9a	1052	912.933	37.8447	1.63836
Y39E4B.9b	1194	1054.93	0	0
Y39E4B.9c	1203	1063.93	0	0
Y39E4B.9d	1197	1057.93	74.1553	2.7703
B0464.4a.1	2115	1975.93	66.5859	1.33184
B0464.4a.2	2039	1899.93	2917.41	60.688
B0464.4b	1488	1348.93	0	0
Y73E7A.7a.1	1420	1280.93	468.417	14.4527
Y73E7A.7a.2	1363	1223.93	0	0
Y73E7A.7b.1	1071	931.933	0.00095928	4.06821e-05
Y73E7A.7b.2	843	703.933	59.5822	3.34525
T12G3.8a	1058	918.933	740.474	31.847
T12G3.8b	1068	928.933	0	0
F45E12.2a	2561	2421.93	3790.03	61.8476
F45E12.2b	2546	2406.93	754.972	12.3968
F56A3.5	897	757.933	4	0.20858
Y79H2A.1a	1804	1664.93	3695.09	87.7144
Y79H2A.1b	1550	1410.93	0	0
Y79H2A.1c	1735	1595.93	1859.65	46.0531
Y79H2A.1d	1388	1248.93	45.2503	1.43194
Y79H2A.1e	1754	1614.93	103.018	2.52116
F15D4.1	5224	5084.93	3572	27.7632
R06C7.8	3062	2922.93	8156	110.281
F57B9.5	1563	1423.93	3709	102.946
C23H4.1.1	2086	1946.93	51.9182	1.05393
C23H4.1.2	2056	1916.93	0	0
C23H4.1.3	2011	1871.93	322.629	6.81172
C23H4.1.4	1942	1802.93	1427.45	31.2914
F54D8.4a	912	772.933	65.7979	3.36444
F54D8.4b	630	491.003	35.2021	2.83353
D1022.8	1198	1058.93	47	1.75417
K05G3.3	1080	940.933	1201	50.4461
R01E6.3a	1092	952.933	112.547	4.66781
R01E6.3b	987	847.933	2822.45	131.555
R173.1	1091	951.933	563	23.3746
T28F2.3	1342	1202.93	40	1.3142
C13C12.1a	757	618.003	120.903	7.73198
C13C12.1b	543	404.173	33.0966	3.23637
C18E9.1	764	625.003	107	6.7662
M02B7.6a	848	708.933	35.2826	1.96697
M02B7.6b	647	508.003	20.7174	1.6118
T07G12.1a	1522	1382.93	27.1194	0.775037
T07G12.1b	1085	945.933	27.0375	1.12966
T07G12.1c	827	688.003	31.8431	1.82923
C01G6.8a	3281	3141.93	225.275	2.83373
C01G6.8b	3232	3092.93	2278.1	29.1102
C01G6.8c	2929	2789.93	403.622	5.71774
D2024.6.1	1131	991.933	3110.48	123.933
D2024.6.2	1150	1010.93	904.519	35.3621
M106.5	1260	1120.93	3416	120.443
F41G4.2a	3987	3847.93	588.281	6.04227
F41G4.2b.1	1724	1584.93	1028.5	25.647
F41G4.2b.2	1707	1567.93	43.2207	1.08945
W01C8.6a	1914	1774.93	29	0.645742
W01C8.6b	1685	1545.93	0	0
B0432.5a	1672	1532.93	0	0
B0432.5b	1520	1380.93	6	0.17172
B0432.5c	1741	1601.93	0	0
F32G8.6	894	754.933	1436.21	75.1885
T13F2.8a	836	697.003	1128.5	63.9896
T13F2.8b	825	686.003	3.50165	0.201739
C56A3.7a	1233	1093.93	48	1.73418
C56A3.7b	1081	941.933	3.11972e-05	1.309e-06
C56A3.7c	604	465.051	0	0
C56A3.7d	967	827.933	0	0
R10E11.1a	6657	6517.93	0	0
R10E11.1b	6690	6550.93	2128.36	12.8406
